Movie ID,Title,Poster Path,Genres,Overview,Keywords,Cast,Director,Release Year,Runtime,Language,IMDb Rating,Vote Count,Popularity,Trailer Link
1285,Thank You for Smoking,,Comedy Drama,"The chief spokesperson and lobbyist Nick Naylor is the Vice-President of the Academy of Tobacco Studies. He is talented in speaking and spins argument to defend the cigarette industry in the most difficult situations. His best friends are Polly Bailey that works in the Moderation Council in alcohol business, and Bobby Jay Bliss of the gun business own advisory group SAFETY. They frequently meet each other in a bar and they self-entitle the Mod Squad a.k.a. Merchants of Death, disputing which industry has killed more people. Nick's greatest enemy is Vermont's Senator Ortolan Finistirre, who defends in the Senate the use a skull and crossed bones in the cigarette packs. Nick's son Joey Naylor lives with his mother, and has the chance to know his father in a business trip. When the ambitious reporter Heather Holloway betrays Nick disclosing confidences he had in bed with her, his life turns upside-down. But Nick is good in what he does for the mortgage.",father son relationship capitalism based on novel smoking lie,Aaron Eckhart Maria Bello Cameron Bright Adam Brody Sam Elliott,Jason Reitman,05,92,English,8.1,27802,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1112,Superman II,,Action Adventure Fantasy Science Fiction,"Three escaped criminals from the planet Krypton test the Man of Steel's mettle. Led by Gen. Zod, the Kryptonians take control of the White House and partner with Lex Luthor to destroy Superman and rule the world. But Superman, who attempts to make himself human in order to get closer to Lois, realizes he has a responsibility to save the planet.",saving the world dc comics sequel superhero based on comic book,Gene Hackman Christopher Reeve Ned Beatty Jackie Cooper Sarah Douglas,Richard Lester,04,127,English,7.5,16174,51.7,https://www.youtube.com/watch?v=dQw4w9WgXcQ
306,Diamonds Are Forever,,Adventure Action Thriller,Diamonds are stolen only to be sold again in the international market. James Bond infiltrates a smuggling mission to find out who’s guilty. The mission takes him to Las Vegas where Bond meets his archenemy Blofeld.,spy fight secret organization satellite secret agent,Sean Connery Jill St. John Charles Gray Lana Wood Jimmy Dean,Guy Hamilton,13,120,English,7.3,21873,51.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4147,All Is Lost,,Action Adventure Drama,"Deep into a solo voyage in the Indian Ocean, an unnamed man (Redford) wakes to find his 39-foot yacht taking on water after a collision with a shipping container left floating on the high seas. With his navigation equipment and radio disabled, the man sails unknowingly into the path of a violent storm. Despite his success in patching the breached hull, his mariner's intuition and a strength that belies his age, the man barely survives the tempest. Using only a sextant and nautical maps to chart his progress, he is forced to rely on ocean currents to carry him into a shipping lane in hopes of hailing a passing vessel. But with the sun unrelenting, sharks circling and his meager supplies dwindling, the ever-resourceful sailor soon finds himself staring his mortality in the face.",yacht sailor storm at sea unconsciousness life raft,Robert Redford,J.C. Chandor,18,106,English,7.6,16991,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
118,Willy Wonka & the Chocolate Factory,,Family Fantasy,Eccentric candy man Willy Wonka prompts a worldwide frenzy when he announces that golden tickets hidden inside five of his delicious candy bars will admit their lucky holders into his top-secret confectionary. But does Wonka have an agenda hidden amid a world of Oompa Loompas and chocolate rivers?,chocolate factory worker based on novel candy tv addicted person,Gene Wilder Jack Albertson Peter Ostrum Roy Kinnear Denise Nickerson,Mel Stuart,29,100,English,8.4,20291,51.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3133,X-Men,,Adventure Action Science Fiction,"Two mutants, Rogue and Wolverine, come to a private academy for their kind whose resident superhero team, the X-Men, must oppose a terrorist organization with similar powers.",mutant marvel comic superhero based on comic book superhuman,Patrick Stewart Hugh Jackman Ian McKellen Halle Berry Famke Janssen,Bryan Singer,13,104,English,7.8,67359,50.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2068,Tombstone,,Action Adventure Drama History Western,"Legendary marshal Wyatt Earp, now a weary gunfighter, joins his brothers Morgan and Virgil to pursue their collective fortune in the thriving mining town of Tombstone. But Earp is forced to don a badge again and get help from his notorious pal Doc Holliday when a gang of renegade brigands and rustlers begins terrorizing the town.",retirement wyatt earp right and justice historical figure,Kurt Russell Val Kilmer Sam Elliott Bill Paxton Powers Boothe,George P. Cosmatos,25,130,English,8.4,21804,51.7,https://www.youtube.com/watch?v=dQw4w9WgXcQ
419,Lethal Weapon 4,,Action Adventure Comedy Crime Thriller,"In the combustible action franchise's final installment, maverick detectives Martin Riggs and Roger Murtaugh square off against Asian mobster Wah Sing Ku, who's up to his neck in slave trading and counterfeit currency. With help from gumshoe Leo Getz and smart-aleck rookie cop Lee Butters, Riggs and Murtaugh aim to take down Ku and his gang.",lapd house on fire revolver,Mel Gibson Danny Glover Joe Pesci Rene Russo Jet Li,Richard Donner,10,127,English,7.3,30328,51.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
486,25th Hour,,Crime Drama,"The filmed adaptation from David Benioff's novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint.",prison prisoner dream drug dealer nightclub,Edward Norton Philip Seymour Hoffman Barry Pepper Rosario Dawson Anna Paquin,Spike Lee,16,135,English,8.2,18926,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4612,We Are Your Friends,,Drama Music Romance,"Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill.",dj,Zac Efron Emily Ratajkowski Wes Bentley Nick Rotteveel Alessandro Lindblad,Max Joseph,26,96,English,7.3,16628,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1581,Milk,,History Drama,"The story of California's first openly gay elected official, Harvey Milk, who  became an outspoken agent for change, seeking equal rights and opportunities for all. His great love for the city and its people brought him backing from young and old, straight and gay, alike – at a time when prejudice and violence against gays was openly accepted as the norm.",gay san francisco homophobia mayor biography,Sean Penn Emile Hirsch James Franco Josh Brolin Diego Luna,Gus Van Sant,26,128,English,8.1,22493,51.7,https://www.youtube.com/watch?v=dQw4w9WgXcQ
175,Garden State,,Comedy Drama Romance,"Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life.",new jersey paraplegic loss of mother expensive restaurant pop culture,Zach Braff Natalie Portman Ian Holm Peter Sarsgaard Jean Smart,Zach Braff,28,102,English,8.1,24963,51.7,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3990,Mud,,Drama,Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi.,river snake arkansas fugitive river boat,Matthew McConaughey Tye Sheridan Jacob Lofland Sam Shepard Reese Witherspoon,Jeff Nichols,01,130,English,8.0,22405,50.9,https://www.youtube.com/watch?v=dQw4w9WgXcQ
326,Four Weddings and a Funeral,,Comedy Drama Romance,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,upper class love at first sight wedding vows marriage proposal yuppie,Hugh Grant Andie MacDowell James Fleet Simon Callow John Hannah,Mike Newell,09,117,English,7.6,29025,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2919,From Paris with Love,,Action Crime Thriller,"James Reese has a good job as an ambassador's aid in France, but his real passion is a side gig, working in a minor role in the CIA. He would love to be a full-fledged agent and can't believe his luck when he lands an assignment with Charlie Wax. Trigger-happy Charlie soon has James crying for his desk job, but when he learns that the same guys they're trying to catch are after him, James realizes that Charlie may be his only hope of survival.",paris cia undercover explosive pimp,John Travolta Jonathan Rhys Meyers Kasia Smutniak Richard Durden Bing Yin,Pierre Morel,05,92,English,7.1,26950,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1279,Death Becomes Her,,Fantasy Comedy,"Madeline is married to Ernest, who was once arch-rival Helen's fiance. After recovering from a mental breakdown, Helen vows to kill Madeline and steal back Ernest. Unfortunately for everyone, the introduction of a magic potion causes things to be a great deal more complicated than a mere murder plot.",jealousy beauty immortality rivalry potion,Meryl Streep Bruce Willis Goldie Hawn Isabella Rossellini Ian Ogilvy,Robert Zemeckis,30,104,English,7.3,23436,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
531,Cape Fear,,Crime Thriller,"Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, bible-quoting, psychotic rapist. What do they have in common? Fourteen years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey, bibliophile Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.",prison child abuse rape small town daughter,Robert De Niro Nick Nolte Jessica Lange Juliette Lewis Joe Don Baker,Martin Scorsese,15,128,English,8.0,24463,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1114,Shanghai Noon,,Adventure Action Comedy Western,"Chon Wang, a clumsy imperial guard trails Princess Pei Pei when she is kidnapped from the Forbidden City and transported to America. Wang follows her captors to Nevada, where he teams up with an unlikely partner, outcast outlaw Roy O'Bannon, and tries to spring the princess from her imprisonment.",princess sioux travel rescue native american,Jackie Chan Owen Wilson Lucy Liu Xander Berkeley Roger Yuan,Tom Dey,26,110,English,7.2,24085,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4078,Nebraska,,Drama Adventure,"An aging, booze-addled father takes a trip from Montana to Nebraska with his estranged son in order to claim what he believes to be a million-dollar sweepstakes prize.",montana small town dementia aging road trip,Bruce Dern Will Forte Bob Odenkirk June Squibb Stacy Keach,Alexander Payne,21,115,English,8.4,23776,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1023,Idiocracy,,Adventure Comedy Science Fiction,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.",prostitute capitalism usa president arena congress,Luke Wilson Maya Rudolph Dax Shepard Terry Crews Anthony 'Citric' Campos,Mike Judge,01,84,English,7.3,17421,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1081,Step Up 2: The Streets,,Music Drama Romance,"When rebellious street dancer Andie lands at the elite Maryland School of the Arts, she finds herself fighting to fit in while also trying to hold onto her old life. When she joins forces with the schools hottest dancer, Chase, to form a crew of classmate outcasts to compete in Baltimore s underground dance battle The Streets.",underdog competition street gang hip-hop breakdance,Briana Evigan Robert Hoffman Will Kemp Cassie Ventura Adam G. Sevani,Jon M. Chu,14,98,English,7.5,23933,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1850,Cheaper by the Dozen,,Comedy,"The Baker brood moves to Chicago after patriarch Tom gets a job coaching football at Northwestern University, forcing his writer wife, Mary, and the couple's 12 children to make a major adjustment. The transition works well until work demands pull the parents away from home, leaving the kids bored -- and increasingly mischievous.",big family new job aspiring actor smart kid,Steve Martin Bonnie Hunt Piper Perabo Tom Welling Hilary Duff,Shawn Levy,24,98,English,7.0,16125,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
369,Austin Powers: The Spy Who Shagged Me,,Adventure Comedy Crime Science Fiction,"When diabolical genius, Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo’, Austin must return to the swingin' '60s himself – with the help of American agent, Felicity Shagwell – to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions and saves the world in his own unbelievably groovy way.",saving the world moon submarine clone spy,Mike Myers Heather Graham Michael York Robert Wagner Rob Lowe,Jay Roach,08,95,English,7.2,35010,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1642,The Ides of March,,Drama,Dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative.,ohio politics dirty tricks presidential campaign endorsement,Ryan Gosling George Clooney Philip Seymour Hoffman Paul Giamatti Evan Rachel Wood,George Clooney,24,101,English,7.5,33126,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
955,Reign of Fire,,Adventure Action Fantasy,"In post-apocalyptic England, an American volunteer and a British survivor team up to fight off a brood of fire-breathing dragons seeking to return to global dominance after centuries of rest underground. The Brit -- leading a clan of survivors to hunt down the King of the Dragons -- has much at stake: His mother was killed by a dragon, but his love is still alive.",dragon evolution fire chief animated map theatre audience,Christian Bale Matthew McConaughey Izabella Scorupco Gerard Butler Alexander Siddig,Rob Bowman,12,101,English,7.0,25051,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
4302,Bad Grandpa,,Comedy,"86-year-old Irving Zisman is on a journey across America with the most unlikely companion: his 8 year-old grandson, Billy.",duringcreditsstinger,Johnny Knoxville Jackson Nicoll Georgina Cates Spike Jonze Catherine Keener,Jeff Tremaine,22,92,English,7.0,18145,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
969,The Orphanage,,Horror Drama Thriller,"A woman brings her family back to her childhood home, which used to be an orphanage, intent on reopening it. Before long, her son starts to communicate with a new invisible friend.",schizophrenia suppressed past wife,Bel\u00e9n Rueda Fernando Cayo Roger Pr\u00edncep Mabel Rivera Montserrat Carulla,Juan Antonio Bayona,27,105,Es,8.1,28107,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
706,Closer,,Drama Romance,"A witty, romantic, and very dangerous love story about chance meetings, instant attractions, and casual betrayals. Two couples disintegrate when they begin destructive adulterous affairs with each other.",father son relationship love at first sight photographer loss of lover cheating,Julia Roberts Jude Law Natalie Portman Clive Owen Colin Stinton,Mike Nichols,01,104,English,7.7,17737,51.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
460,Mr. Bean's Holiday,,Family Comedy,"Mr. Bean wins a trip to Cannes where he unwittingly separates a young boy from his father and must help the two reunite. On the way he discovers France, bicycling and true love, among other things.",holiday france film director chaos clumsy fellow,Rowan Atkinson Max Baldry Emma de Caunes Willem Dafoe Karel Roden,Steve Bendelack,22,90,English,7.1,29660,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2096,The Land Before Time,,Animation Adventure Family,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each one a different species, and they encounter several obstacles as they learn to work together in order to survive.",vulkan loss of mother tyrannosaurus rex earthquake primitive time,Gabriel Damon Candace Hutson Judith Barsi Will Ryan Pat Hingle,Don Bluth,18,69,English,8.0,23684,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3003,The Crazies,,Mystery Horror Action,Four friends find themselves trapped in their small hometown after they discover their friends and neighbors going quickly and horrifically insane.,terror biological weapon cover-up splatter duringcreditsstinger,Timothy Olyphant Radha Mitchell Joe Anderson Danielle Panabaker Christie Lynn Smith,Breck Eisner,26,101,English,7.2,19753,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1046,Highlander,,Adventure Action Fantasy,He fought his first battle on the Scottish Highlands in 1536. He will fight his greatest battle on the streets of New York City in 1986. His name is Connor MacLeod. He is immortal.,new york scotland swordplay sword cut-off head,Christopher Lambert Roxanne Hart Clancy Brown Sean Connery Beatie Edney,Russell Mulcahy,07,116,English,7.8,18149,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2028,The Deer Hunter,,Drama War,"A group of working-class friends decides to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",vietnam veteran pennsylvania vietnam party escape,Robert De Niro John Cazale John Savage Christopher Walken Meryl Streep,Michael Cimino,08,183,English,8.8,27914,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
45,Run Lola Run,,Action Drama Thriller,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",berlin casino nun red hair running,Franka Potente Moritz Bleibtreu Herbert Knaup Nina Petri Armin Rohde,Tom Tykwer,20,81,De,8.2,24748,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
744,Hard Candy,,Drama Thriller,"A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him.",suicide rape age difference photographer ice,Patrick Wilson Ellen Page Sandra Oh Odessa Rae G.J. Echternkamp,David Slade,14,103,English,7.8,17306,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1095,"Definitely, Maybe",,Comedy Romance,"When Will decides to tell his daughter the story of how he met her mother, he discovers that a second look at the past might also give him a second chance at the future.",lovesickness love of one's life narration lovers kiss,Ryan Reynolds Abigail Breslin Elizabeth Banks Isla Fisher Rachel Weisz,Adam Brooks,08,112,English,7.7,15257,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2518,Where the Wild Things Are,,Family Fantasy,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts -- Ira, Carol, Douglas, the Bull, Judith and Alexander -- crown him as their king, play rumpus, build forts and discover secret hideaways.",children's book igloo wolf costume swallowed whole hit with a rock,Max Records Catherine Keener Lauren Ambrose James Gandolfini Catherine O'Hara,Spike Jonze,16,101,English,7.4,15027,51.7,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1907,A Cinderella Story,,Comedy,"Sam Montgomery is a tomboyish, unpopular girl at school. She has been text messaging a somebody named Nomad for a few months and he asks her to meet him at the Halloween dance at 11:00 in the middle of the dance floor. The only problem is, she must get back to the diner, ran by her wicked Stepmom Fiona by 12 sharp because she is not supposed to be there. Before Nomad can found out who she is, she must leave with her best friend, Carter driving her back to the diner. After that night, everything in Sam's life goes wacko!",jealousy cinderella work step mother high school,Hilary Duff Jennifer Coolidge Chad Michael Murray Dan Byrd Regina King,Mark Rosman,10,95,English,7.1,24866,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3694,The Master,,Drama,"Freddie, a volatile, heavy-drinking veteran who suffers from post-traumatic stress disorder, finds some semblance of a family when he stumbles onto the ship of Lancaster Dodd, the charismatic leader of a new ""religion"" he forms after World War II.",post traumatic stress  disorder sexual obsession postwar period drifter alcoholic,Joaquin Phoenix Philip Seymour Hoffman Amy Adams Laura Dern Jesse Plemons,Paul Thomas Anderson,07,137,English,8.0,21353,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2050,High School Musical 3: Senior Year,,Comedy Drama Family Music Romance,"It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor ― and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. But with graduation approaching and college plans in question, what will become of the dreams, romances, and friendships of East High's senior Wildcats?",musical music high school coming of age teenager,Zac Efron Vanessa Hudgens Ashley Tisdale Lucas Grabeel Corbin Bleu,Kenny Ortega,22,116,English,7.2,20867,51.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1016,Vantage Point,,Drama Action Thriller Crime,The attempted assassination of the American President is told and re-told from several different perspectives.,bomb terror spain usa president terrorist,Dennis Quaid Matthew Fox Forest Whitaker Sigourney Weaver William Hurt,Pete Travis,01,90,English,7.2,23368,51.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2683,Daybreakers,,Fantasy Horror Action Thriller Science Fiction,"In the year 2019, a plague has transformed almost every human into vampires. Faced with a dwindling blood supply, the fractured dominant race plots their survival; meanwhile, a researcher works with a covert band of vampires on a way to save humankind.",female nudity sunrise waitress experiment rain,Ethan Hawke Sam Neill Willem Dafoe Claudia Karvan Isabel Lucas,Michael Spierig,06,98,English,7.0,29491,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1556,The Amityville Horror,,Horror Thriller Drama,A family is terrorized by demonic forces after moving into a home that was the site of a grisly mass-murder.,holy water long island remake family dinner paranormal,Ryan Reynolds Melissa George Jesse James Chlo\u00eb Grace Moretz Jimmy Bennett,Andrew Douglas,15,90,English,7.0,20548,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1235,The Sting,,Comedy Crime Drama,Set in the 1930's this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang.,chicago bet horse race repayment con man,Paul Newman Robert Redford Robert Shaw Charles Durning Ray Walston,George Roy Hill,25,129,English,8.9,22647,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
2261,High School Musical 2,,Comedy Drama Family Music,"The East High Wildcats are ready to have the time of their lives. Troy (Zac Efron) is thrilled when he’s offered a job in a country club, but it’s all part of Sharpay’s (Ashley Tisdale) plot to lure him away from Gabriella (Vanessa Hudgens). How will it all turn out? All questions are answered on the night of the club’s Talent Show.",musical music summer teenager summer job,Zac Efron Vanessa Hudgens Ashley Tisdale Lucas Grabeel Corbin Bleu,Kenny Ortega,17,104,English,7.1,27140,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3510,Fast Five,,Action Thriller Crime,"Former cop Brian O'Conner partners with ex-con Dom Toretto on the opposite side of the law. Since Brian and Mia Toretto broke Dom out of custody, they've blown across many borders to elude authorities. Now backed into a corner in Rio de Janeiro, they must pull one last job in order to gain their freedom.",brazil fbi freedom escape from prison car crash,Vin Diesel Paul Walker Jordana Brewster Tyrese Gibson Ludacris,Justin Lin,20,130,English,8.1,54141,50.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
905,Rush Hour 3,,Action Comedy Crime Thriller,"After an attempted assassination on Ambassador Han, Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority, but his personal struggles with a Chinese criminal mastermind named Kenji, which reveals that it's Lee's long-lost...brother.",ambassador,Chris Tucker Jackie Chan Hiroyuki Sanada Max von Sydow Yvan Attal,Brett Ratner,08,91,English,7.1,23451,51.2,https://www.youtube.com/watch?v=dQw4w9WgXcQ
272,The Bodyguard,,Thriller Action Drama Music Romance,"A former Secret Service agent grudgingly takes an assignment to protect a pop idol who's threatened by a crazed fan. At first, the safety-obsessed bodyguard and the self-indulgent diva totally clash. But before long, all that tension sparks fireworks of another sort, and the love-averse tough guy is torn between duty and romance.",sister sister relationship anonymous letter diva bodyguard oscar award,Whitney Houston Kevin Costner Michele Lamar Richards Ralph Waite Gary Kemp,Mick Jackson,25,129,English,7.1,18895,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
280,When Harry Met Sally...,,Comedy Romance Drama,"During their travels from Chicago to New York, Harry and Sally Will debate whether or not sex ruins a perfect relationship between a man and a woman. Eleven years and later, they're still no closer to finding the answer.",new york wife husband relationship restaurant platonic love orgasm,Meg Ryan Billy Crystal Carrie Fisher Bruno Kirby Steven Ford,Rob Reiner,21,96,English,8.3,29964,51.0,https://www.youtube.com/watch?v=dQw4w9WgXcQ
822,Team America: World Police,,Music Adventure Animation Action Comedy,"Team America World Police follows an international police force dedicated to maintaining global stability. Learning that dictator Kim Jong il is out to destroy the world, the team recruits Broadway star Gary Johnston to go undercover. With the help of Team America, Gary manages to uncover the plan to destroy the world. Will Team America be able to save it in time? It stars… Samuel L Jackson, Tim Robbins, Sean Penn, Michael Moore, Helen Hunt, Matt Damon, Susan Sarandon, George Clooney, Danny Glover, Ethan Hawke, Alec Baldwin… or does it?",paris france cairo capitalism loss of lover,Trey Parker Matt Stone Kristen Miller Masasa Moyo Daran Norris,Trey Parker,10,98,English,7.6,20808,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
430,Irreversible,,Drama Thriller Crime Mystery,"Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in the underpass. Her boyfriend and ex-lover take matters into their own hands by hiring two criminals to help them find the rapist so that they can exact revenge. A simultaneously beautiful and terrible examination of the destructive nature of cause and effect, and how time destroys everything.",paris prostitute rape sex nudity,Monica Bellucci Vincent Cassel Albert Dupontel Jo Prestia Philippe Nahon,Gaspar No\u00e9,22,97,Fr,8.1,22724,51.8,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1017,Open Season,,Adventure Animation Family,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.",hunter mountains garage grizzly bear bunny,Martin Lawrence Ashton Kutcher Gary Sinise Debra Messing Billy Connolly,Jill Culton,29,83,English,7.1,25570,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
291,Thunderball,,Adventure Action Thriller,A criminal organization has obtained two nuclear bombs and are asking for a 100 million pound ransom in the form of diamonds in seven days or they will use the weapons. The secret service sends James Bond to the Bahamas to once again save the world.,paris florida fighter pilot sanatorium secret organization,Sean Connery Claudine Auger Adolfo Celi Luciana Paluzzi Rik Van Nutter,Terence Young,16,130,English,7.5,25424,51.7,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1583,Bad Santa,,Drama Comedy Crime,"A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid, and the security boss discovers the plot.",holiday elves christmas party department store safe,Billy Bob Thornton Tony Cox Brett Kelly Bernie Mac John Ritter,Terry Zwigoff,26,91,English,7.5,23388,51.4,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1914,Nanny McPhee,,Fantasy Comedy Family,"Widower Cedric Brown (Colin Firth) hires Nanny McPhee (Emma Thompson) to care for his seven rambunctious children, who have chased away all previous nannies. Taunted by Simon (Thomas Sangster) and his siblings, Nanny McPhee uses mystical powers to instill discipline. And when the children's great-aunt and benefactor, Lady Adelaide Stitch (Angela Lansbury), threatens to separate the kids, the family pulls together under the guidance of Nanny McPhee.",loss of mother nanny education wizardry children,Emma Thompson Colin Firth Kelly Macdonald Thomas Brodie-Sangster Eliza Bennett,Kirk Jones,21,97,English,7.4,28223,51.3,https://www.youtube.com/watch?v=dQw4w9WgXcQ
1530,Arthur and the Invisibles,,Adventure Fantasy Animation Family,"Arthur is a spirited ten-year old whose parents are away looking for work, whose eccentric grandfather has been missing for several years, and who lives with his grandmother in a country house that, in two days, will be repossessed, torn down, and turned into a block of flats unless Arthur's grandfather returns to sign some papers and pay off the family debt. Arthur discovers that the key to success lies in his own descent into the land of the Minimoys, creatures no larger than a tooth, whom his grandfather helped relocate to their garden. Somewhere among them is hidden a pile of rubies, too. Can Arthur be of stout heart and save the day? Romance beckons as well, and a villain lurks.",grandfather grandson relationship wretch treasure hunt disappearance family,Freddie Highmore Mia Farrow Ron Crawford Penny Balfour Doug Rand,Luc Besson,13,94,English,7.0,15780,51.5,https://www.youtube.com/watch?v=dQw4w9WgXcQ
3024,The Texas Chain Saw Massacre,,Horror,Five friends visiting their grandfather's house in the country are hunted and terrorized by a chain-saw wielding killer and his family of grave-robbing cannibals.,gas station texas van gore midnight movie,Marilyn Burns Allen Danziger Paul A. Partain William Vail Teri McMinn,Tobe Hooper,01,83,English,8.2,26542,51.6,https://www.youtube.com/watch?v=dQw4w9WgXcQ
350,Almost Famous,,Drama Music,"Almost Famous is an autobiographical inspired film about a 15-year-old who is hired by Rolling Stone magazine to follow and interview a rock band during their tour. A film about growing up, first love, disappointment, and the life of a rock star.",hotel room san diego drug addiction stewardess overdose,Kate Hudson Billy Crudup Frances McDormand Jason Lee Patrick Fugit,Cameron Crowe,15,122,English,8.4,29707,51.1,https://www.youtube.com/watch?v=dQw4w9WgXcQ
